Price,AMZN,EVRG,EXR,KMI,MAA,NU,NVDA,PSA,AVGO,T,VZ,XLF
Ticker,AMZN,EVRG,EXR,KMI,MAA,NU,NVDA,PSA,AVGO,T,VZ,XLF
Date,,,,,,,,,,,,
2010-10-15,8.232000350952148,24.75,16.0,31.049999237060547,60.5099983215332,10.329999923706055,0.28224998712539673,100.95999908447266,2.2690000534057617,21.397281646728516,32.43000030517578,11.65718936920166
2010-10-18,8.178000450134277,24.8799991607666,16.209999084472656,31.049999237060547,61.4900016784668,10.329999923706055,0.2840000092983246,101.91999816894531,2.2739999294281006,21.616313934326172,32.59000015258789,11.91714096069336
2010-10-19,7.933499813079834,24.889999389648438,15.9399995803833,31.049999237060547,60.63999938964844,10.329999923706055,0.28224998712539673,100.80000305175781,2.239000082015991,21.3066463470459,32.15999984741211,11.754671096801758
2010-10-20,7.933499813079834,25.139999389648438,16.170000076293945,31.049999237060547,62.040000915527344,10.329999923706055,0.28224998712539673,102.62000274658203,2.2100000381469727,21.608760833740234,32.63999938964844,11.868399620056152
2010-10-21,8.248499870300293,24.93000030517578,16.110000610351562,31.049999237060547,61.560001373291016,10.329999923706055,0.2772499918937683,102.86000061035156,2.194999933242798,21.404834747314453,32.52000045776367,11.868399620056152
2010-10-22,8.456500053405762,24.920000076293945,16.1200008392334,31.049999237060547,61.7599983215332,10.329999923706055,0.29499998688697815,103.08000183105469,2.247999906539917,21.367069244384766,32.09000015258789,11.860276222229004
2010-10-25,8.449999809265137,24.940000534057617,16.229999542236328,31.049999237060547,61.970001220703125,10.329999923706055,0.29774999618530273,102.29000091552734,2.2860000133514404,21.419940948486328,32.349998474121094,11.819659233093262
2010-10-26,8.4975004196167,24.93000030517578,16.149999618530273,31.049999237060547,61.130001068115234,10.329999923706055,0.296750009059906,101.58999633789062,2.3420000076293945,21.38217544555664,32.5,11.835906028747559
2010-10-27,8.375499725341797,25.0,15.84000015258789,31.049999237060547,61.040000915527344,10.329999923706055,0.3009999990463257,100.02999877929688,2.369999885559082,21.41238784790039,32.5099983215332,11.844029426574707
2010-10-28,8.342000007629395,25.280000686645508,15.819999694824219,31.049999237060547,60.439998626708984,10.329999923706055,0.30125001072883606,99.87999725341797,2.3429999351501465,21.525680541992188,32.40999984741211,11.844029426574707
2010-10-29,8.261500358581543,25.299999237060547,16.200000762939453,31.049999237060547,61.029998779296875,10.329999923706055,0.3005000054836273,99.22000122070312,2.4679999351501465,21.54078483581543,32.47999954223633,11.827781677246094
2010-11-01,8.128999710083008,25.299999237060547,16.610000610351562,31.049999237060547,61.540000915527344,10.329999923706055,0.3009999990463257,102.68000030517578,2.382999897003174,21.691843032836914,32.400001525878906,11.827781677246094
2010-11-02,8.230500221252441,25.469999313354492,16.860000610351562,31.049999237060547,61.7599983215332,10.329999923706055,0.3072499930858612,103.31999969482422,2.4079999923706055,21.85800552368164,32.79999923706055,11.860276222229004
2010-11-03,8.423500061035156,25.270000457763672,16.799999237060547,31.049999237060547,61.66999816894531,10.329999923706055,0.3095000088214874,102.0999984741211,2.4679999351501465,21.948640823364258,32.9900016784668,11.974004745483398
2010-11-04,8.446499824523926,25.540000915527344,17.25,31.049999237060547,63.099998474121094,10.329999923706055,0.3100000023841858,104.9000015258789,2.5290000438690186,22.23564910888672,33.52000045776367,12.372055053710938
2010-11-05,8.53849983215332,25.549999237060547,17.31999969482422,31.049999237060547,63.47999954223633,10.329999923706055,0.3152500092983246,104.73999786376953,2.5369999408721924,22.107250213623047,33.43000030517578,12.656376838684082
2010-11-08,8.599499702453613,25.43000030517578,17.139999389648438,31.049999237060547,63.20000076293945,10.329999923706055,0.3165000081062317,104.13999938964844,2.5250000953674316,22.039274215698242,33.16999816894531,12.558895111083984
2010-11-09,8.513500213623047,25.149999618530273,16.579999923706055,31.049999237060547,60.810001373291016,10.329999923706055,0.31474998593330383,101.23999786376953,2.4830000400543213,22.039274215698242,33.0099983215332,12.32331371307373
2010-11-10,8.666500091552734,25.1299991607666,16.600000381469727,31.049999237060547,61.880001068115234,10.329999923706055,0.31850001215934753,102.98999786376953,2.4609999656677246,21.94108772277832,32.849998474121094,12.461413383483887
2010-11-11,8.518500328063965,24.8700008392334,16.610000610351562,31.049999237060547,61.52000045776367,10.329999923706055,0.3152500092983246,102.47000122070312,2.484999895095825,21.77492332458496,32.630001068115234,12.339561462402344
2010-11-12,8.284000396728516,24.75,16.389999389648438,31.049999237060547,61.369998931884766,10.329999923706055,0.33149999380111694,101.16000366210938,2.572000026702881,21.495468139648438,32.560001373291016,12.136473655700684
2010-11-15,7.945000171661377,25.219999313354492,16.149999618530273,31.049999237060547,60.70000076293945,10.329999923706055,0.32749998569488525,99.58999633789062,2.5169999599456787,21.62386703491211,32.77000045776367,12.193339347839355
2010-11-16,7.888999938964844,24.850000381469727,15.529999732971191,31.049999237060547,59.34000015258789,10.329999923706055,0.3177500069141388,95.0999984741211,2.490000009536743,21.32930564880371,32.189998626708984,11.990251541137695
2010-11-17,7.917500019073486,24.979999542236328,15.670000076293945,31.049999237060547,60.04999923706055,10.329999923706055,0.3230000138282776,95.52999877929688,2.4600000381469727,21.11782455444336,32.34000015258789,11.909016609191895
2010-11-18,8.208499908447266,25.200000762939453,15.710000038146973,31.049999237060547,60.540000915527344,10.329999923706055,0.3330000042915344,96.18000030517578,2.506999969482422,21.480363845825195,32.650001525878906,12.071487426757812
2010-11-19,8.241000175476074,25.059999465942383,15.6899995803833,31.049999237060547,60.790000915527344,10.329999923706055,0.34375,97.05999755859375,2.5269999504089355,21.389728546142578,32.59000015258789,12.071487426757812
2010-11-22,8.519499778747559,25.229999542236328,15.779999732971191,31.049999237060547,60.470001220703125,10.329999923706055,0.3440000116825104,98.01000213623047,2.6010000705718994,21.367069244384766,32.5,11.892769813537598
2010-11-23,8.40999984741211,25.219999313354492,15.640000343322754,31.049999237060547,60.41999816894531,10.329999923706055,0.335999995470047,96.80000305175781,2.5980000495910645,21.17069435119629,32.38999938964844,11.70592975616455
2010-11-24,8.862500190734863,25.360000610351562,16.270000457763672,31.049999237060547,61.349998474121094,10.329999923706055,0.34424999356269836,98.43000030517578,2.630000114440918,21.25377655029297,32.349998474121094,11.884647369384766
2010-11-26,8.859999656677246,25.190000534057617,16.290000915527344,31.049999237060547,61.0,10.329999923706055,0.3400000035762787,98.01000213623047,2.7009999752044678,21.095165252685547,32.209999084472656,11.714054107666016
2010-11-29,8.974499702453613,25.010000228881836,16.200000762939453,31.049999237060547,61.33000183105469,10.329999923706055,0.34375,97.45999908447266,2.691999912261963,20.921449661254883,31.899999618530273,11.811534881591797
2010-11-30,8.770000457763672,24.90999984741211,16.020000457763672,31.049999237060547,61.369998931884766,10.329999923706055,0.3402499854564667,96.5999984741211,2.6110000610351562,20.989425659179688,32.0099983215332,11.74654769897461
2010-12-01,8.827500343322754,25.200000762939453,16.360000610351562,31.049999237060547,61.72999954223633,10.329999923706055,0.3552500009536743,98.20999908447266,2.686000108718872,21.359516143798828,32.349998474121094,11.982128143310547
2010-12-02,8.826499938964844,25.34000015258789,16.59000015258789,31.049999237060547,62.709999084472656,10.329999923706055,0.359499990940094,99.29000091552734,2.8410000801086426,21.563444137573242,32.7400016784668,12.290820121765137
2010-12-03,8.784000396728516,25.309999465942383,16.56999969482422,31.049999237060547,62.790000915527344,10.329999923706055,0.3697499930858612,99.18000030517578,2.6549999713897705,21.51812744140625,32.900001525878906,12.331438064575195
2010-12-06,8.90250015258789,25.350000381469727,16.770000457763672,31.049999237060547,62.52000045776367,10.329999923706055,0.36274999380111694,98.94000244140625,2.684999942779541,21.374622344970703,32.88999938964844,12.315191268920898
2010-12-07,8.838500022888184,24.729999542236328,17.229999542236328,31.049999237060547,62.95000076293945,10.329999923706055,0.37450000643730164,99.76000213623047,2.4860000610351562,21.555891036987305,32.95000076293945,12.331438064575195
2010-12-08,8.814499855041504,24.6200008392334,17.06999969482422,31.049999237060547,62.18000030517578,10.329999923706055,0.3777500092983246,98.58999633789062,2.5399999618530273,21.62386703491211,32.97999954223633,12.534524917602539
2010-12-09,8.742500305175781,24.6299991607666,17.079999923706055,31.049999237060547,61.880001068115234,10.329999923706055,0.3714999854564667,98.9800033569336,2.6410000324249268,21.767372131347656,33.560001373291016,12.688871383666992
2010-12-10,8.781000137329102,24.920000076293945,17.280000686645508,31.049999237060547,62.869998931884766,10.329999923706055,0.3737500011920929,100.4000015258789,2.640000104904175,21.820241928100586,34.040000915527344,12.802599906921387
2010-12-13,8.712499618530273,25.09000015258789,17.5,31.049999237060547,62.689998626708984,10.329999923706055,0.3642500042915344,99.33000183105469,2.6579999923706055,21.737159729003906,34.11000061035156,12.794475555419922
2010-12-14,8.696999549865723,25.260000228881836,17.049999237060547,31.049999237060547,62.279998779296875,10.329999923706055,0.3647499978542328,99.22000122070312,2.628999948501587,22.16012191772461,34.66999816894531,12.680747032165527
2010-12-15,8.778499603271484,24.969999313354492,16.860000610351562,31.049999237060547,61.66999816894531,10.329999923706055,0.3567500114440918,98.2300033569336,2.640000104904175,22.001510620117188,34.630001068115234,12.575141906738281
2010-12-16,8.902000427246094,25.299999237060547,17.020000457763672,31.049999237060547,61.959999084472656,10.329999923706055,0.35725000500679016,97.41000366210938,2.7639999389648438,22.07703971862793,34.7599983215332,12.591388702392578
2010-12-17,8.878999710083008,25.350000381469727,17.049999237060547,31.049999237060547,62.310001373291016,10.329999923706055,0.359250009059906,98.19999694824219,2.816999912261963,22.061933517456055,34.63999938964844,12.61575984954834
2010-12-20,9.16450023651123,25.399999618530273,17.18000030517578,31.049999237060547,62.45000076293945,10.329999923706055,0.3577499985694885,100.23999786376953,2.7809998989105225,22.001510620117188,34.7400016784668,12.623883247375488
2010-12-21,9.237500190734863,25.40999984741211,17.450000762939453,31.049999237060547,62.75,10.329999923706055,0.37174999713897705,100.45999908447266,2.7880001068115234,21.956193923950195,34.939998626708984,12.843216896057129
2010-12-22,9.23799991607666,25.3799991607666,17.540000915527344,31.049999237060547,63.029998779296875,10.329999923706055,0.37575000524520874,100.88999938964844,2.813999891281128,22.001510620117188,35.18000030517578,12.989439010620117
2010-12-23,9.129500389099121,25.34000015258789,17.360000610351562,31.049999237060547,62.70000076293945,10.329999923706055,0.37299999594688416,100.26000213623047,2.812999963760376,22.054380416870117,35.439998626708984,12.891958236694336
2010-12-27,9.107000350952148,25.309999465942383,17.459999084472656,31.049999237060547,63.83000183105469,10.329999923706055,0.375,101.41000366210938,2.875999927520752,22.092145919799805,35.5,13.005685806274414
2010-12-28,9.054499626159668,25.350000381469727,17.540000915527344,31.049999237060547,64.2300033569336,10.329999923706055,0.3734999895095825,101.72000122070312,2.8299999237060547,22.07703971862793,35.619998931884766,13.005685806274414
2010-12-29,9.168499946594238,25.360000610351562,17.56999969482422,31.049999237060547,64.0199966430664,10.329999923706055,0.3734999895095825,101.75,2.86299991607666,22.137462615966797,35.58000183105469,12.981315612792969
2010-12-30,9.137499809265137,25.260000228881836,17.540000915527344,31.049999237060547,63.970001220703125,10.329999923706055,0.3747499883174896,101.44999694824219,2.888000011444092,22.152568817138672,35.560001373291016,12.940698623657227
2010-12-31,9.0,25.15999984741211,17.399999618530273,31.049999237060547,63.4900016784668,10.329999923706055,0.38499999046325684,101.41999816894531,2.8410000801086426,22.190332412719727,35.779998779296875,12.95694637298584
2011-01-03,9.211000442504883,25.43000030517578,17.889999389648438,31.049999237060547,63.959999084472656,10.329999923706055,0.3955000042915344,103.52999877929688,2.7799999713897705,22.409366607666016,36.43000030517578,13.241267204284668
2011-01-04,9.250499725341797,25.450000762939453,17.700000762939453,31.049999237060547,62.119998931884766,10.329999923706055,0.3942500054836273,100.98999786376953,2.799999952316284,22.567975997924805,37.15999984741211,13.225020408630371
2011-01-05,9.371000289916992,25.329999923706055,17.75,31.049999237060547,62.130001068115234,10.329999923706055,0.4244999885559082,101.98999786376953,2.7990000247955322,22.643505096435547,37.66999816894531,13.379365921020508
2011-01-06,9.293000221252441,25.280000686645508,17.5,31.049999237060547,62.45000076293945,10.329999923706055,0.4832499921321869,101.7699966430664,2.8519999980926514,22.016616821289062,36.22999954223633,13.290007591247559
2011-01-07,9.274499893188477,25.3799991607666,17.670000076293945,31.049999237060547,61.959999084472656,10.329999923706055,0.49674999713897705,101.73999786376953,2.828000068664551,21.790029525756836,35.93000030517578,13.176279067993164
2011-01-10,9.234000205993652,25.399999618530273,17.8700008392334,31.049999237060547,61.86000061035156,10.329999923706055,0.515749990940094,101.12000274658203,2.890000104904175,21.404834747314453,35.91999816894531,13.143786430358887
2011-01-11,9.217000007629395,25.459999084472656,17.8700008392334,31.049999237060547,61.790000915527344,10.329999923706055,0.5077499747276306,100.75,2.9240000247955322,21.080059051513672,35.36000061035156,13.192525863647461
2011-01-12,9.204000473022461,25.56999969482422,18.020000457763672,31.049999237060547,61.72999954223633,10.329999923706055,0.5837500095367432,101.30000305175781,2.816999912261963,21.178247451782227,35.470001220703125,13.411860466003418
2011-01-13,9.27649974822998,25.649999618530273,18.059999465942383,31.049999237060547,61.77000045776367,10.329999923706055,0.5847499966621399,102.36000061035156,2.8350000381469727,21.208459854125977,35.79999923706055,13.37124252319336
2011-01-14,9.4375,25.649999618530273,18.34000015258789,31.049999237060547,61.75,10.329999923706055,0.5897499918937683,103.72000122070312,2.9010000228881836,21.472810745239258,35.459999084472656,13.582452774047852
2011-01-18,9.5625,25.90999984741211,18.219999313354492,31.049999237060547,62.150001525878906,10.329999923706055,0.5759999752044678,104.83999633789062,2.7750000953674316,21.397281646728516,34.36000061035156,13.501218795776367
2011-01-19,9.343500137329102,25.719999313354492,18.219999313354492,31.049999237060547,61.0,10.329999923706055,0.5602499842643738,103.62000274658203,2.7760000228881836,21.397281646728516,34.599998474121094,13.200650215148926
2011-01-20,9.097999572753906,25.889999389648438,18.459999084472656,31.049999237060547,61.0,10.329999923706055,0.5607500076293945,103.95999908447266,2.7699999809265137,21.321752548217773,34.61000061035156,13.26563835144043
2011-01-21,8.871000289916992,25.799999237060547,18.780000686645508,31.049999237060547,61.18000030517578,10.329999923706055,0.5554999709129333,105.5199966430664,2.7769999504089355,21.397281646728516,34.95000076293945,13.37124252319336
2011-01-24,8.842499732971191,25.940000534057617,18.829999923706055,31.049999237060547,61.68000030517578,10.329999923706055,0.6182500123977661,105.12000274658203,2.809000015258789,21.510574340820312,35.2400016784668,13.354995727539062
2011-01-25,8.835000038146973,25.959999084472656,19.0,31.049999237060547,62.790000915527344,10.329999923706055,0.5992500185966492,106.73999786376953,2.802000045776367,21.72205352783203,35.790000915527344,13.330625534057617
2011-01-26,8.769499778747559,25.889999389648438,19.18000030517578,31.049999237060547,62.5099983215332,10.329999923706055,0.6134999990463257,107.0,2.825000047683716,21.69939613342285,36.400001525878906,13.322502136230469
2011-01-27,9.22249984741211,26.010000228881836,19.40999984741211,31.049999237060547,63.13999938964844,10.329999923706055,0.6117500066757202,108.5199966430664,2.921999931335449,21.24622344970703,36.4900016784668,13.436230659484863
2011-01-28,8.557000160217285,25.639999389648438,19.020000457763672,31.049999237060547,62.720001220703125,10.329999923706055,0.593999981880188,106.47000122070312,2.805000066757202,20.762840270996094,35.630001068115234,13.200650215148926
2011-01-31,8.482000350952148,25.5,19.229999542236328,31.049999237060547,63.75,10.329999923706055,0.5979999899864197,108.9800033569336,2.871000051498413,20.785497665405273,35.619998931884766,13.322502136230469
2011-02-01,8.605500221252441,26.079999923706055,19.34000015258789,31.049999237060547,63.880001068115234,10.329999923706055,0.6117500066757202,108.88999938964844,2.9070000648498535,21.049848556518555,36.27000045776367,13.598699569702148
2011-02-02,8.67650032043457,25.90999984741211,19.510000228881836,31.049999237060547,63.25,10.329999923706055,0.6395000219345093,109.12999725341797,2.880000114440918,20.898792266845703,36.15999984741211,13.493095397949219
2011-02-03,8.685500144958496,25.93000030517578,19.540000915527344,31.049999237060547,62.97999954223633,10.329999923706055,0.6274999976158142,109.80000305175781,2.940999984741211,21.140483856201172,36.380001068115234,13.501218795776367
2011-02-04,8.796500205993652,25.729999542236328,19.520000457763672,31.049999237060547,61.540000915527344,10.329999923706055,0.6417499780654907,109.11000061035156,3.119999885559082,21.125377655029297,36.310001373291016,13.493095397949219
2011-02-07,8.821499824523926,25.860000610351562,19.75,31.049999237060547,62.220001220703125,10.329999923706055,0.6150000095367432,110.27999877929688,3.0789999961853027,21.11782455444336,36.02000045776367,13.688057899475098
2011-02-08,9.152999877929688,25.940000534057617,19.600000381469727,31.049999237060547,62.27000045776367,10.329999923706055,0.596750020980835,110.20999908447266,3.190999984741211,21.080059051513672,36.34000015258789,13.785539627075195
2011-02-09,9.265000343322754,25.889999389648438,19.559999465942383,31.049999237060547,62.099998474121094,10.329999923706055,0.5822499990463257,110.5999984741211,3.2769999504089355,21.125377655029297,36.68000030517578,13.688057899475098
2011-02-10,9.310500144958496,25.979999542236328,19.670000076293945,31.049999237060547,61.880001068115234,10.329999923706055,0.5705000162124634,111.02999877929688,3.247999906539917,21.32930564880371,36.41999816894531,13.688057899475098
2011-02-11,9.462499618530273,25.969999313354492,19.75,31.049999237060547,61.599998474121094,10.329999923706055,0.5867499709129333,111.36000061035156,3.3289999961853027,21.503021240234375,36.38999938964844,13.874897956848145
2011-02-14,9.520999908447266,25.790000915527344,19.690000534057617,30.700000762939453,61.90999984741211,10.329999923706055,0.577750027179718,111.0,3.4040000438690186,21.495468139648438,35.900001525878906,13.88302230834961
2011-02-15,9.451499938964844,25.90999984741211,19.190000534057617,30.940000534057617,61.63999938964844,10.329999923706055,0.5637500286102295,110.19999694824219,3.371000051498413,21.32930564880371,36.459999084472656,13.866774559020996
2011-02-16,9.331000328063965,26.059999465942383,19.190000534057617,30.719999313354492,61.77000045776367,10.329999923706055,0.5845000147819519,110.87000274658203,3.437999963760376,21.374622344970703,36.16999816894531,13.939886093139648
2011-02-17,9.387999534606934,26.270000457763672,19.34000015258789,30.549999237060547,61.849998474121094,10.329999923706055,0.6420000195503235,110.38999938964844,3.36299991607666,21.525680541992188,36.369998931884766,13.923639297485352
